Column1,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP,TEAM_BATTING_1B,log_TEAM_BATTING_1B,log_TEAM_BATTING_3B,log_TEAM_BASERUN_SB,log_TEAM_BASERUN_CS,log_TEAM_BATTING_2B,log_TEAM_BATTING_HR,log_TEAM_PITCHING_HR,log_TEAM_PITCHING_H,log_TEAM_FIELDING_E,sqrt_TEAM_PITCHING_HR,SB_PCT
2021,2259,108,1591,240,99,23,466,495,392,30,58,2057.5,27,543,577,500,149,1229,7.11395611,4.59511985,5.97126184,3.401197382,5.480638923,-3.135494216,6.591673732,7.629246933,6.295266001,5.196152423,0.928909953
2022,2260,114,1860,313,94,47,530,408,297.25,41.66666667,58,2057.5,56,636,490,500,149,1406,7.248504072,4.543294782,5.694573536,3.729701449,5.746203191,-3.850147602,8.050703381,7.629246933,6.295266001,7.483314774,0.877059257
2023,2261,110,1427,179,56,43,492,625,297.25,47.77777778,58,1712,52,590,750,500,149,1149,7.046647278,4.025351691,5.694573536,3.866560631,5.187385806,-3.761200116,7.902487437,7.445417557,6.295266001,7.211102551,0.861524837
2024,2262,108,1574,253,77,70,592,572,403,26.66666667,58,2057.5,84,710,686,500,149,1174,7.068172,4.343805422,5.998936562,3.283414346,5.533389489,-4.248495242,8.861633598,7.629246933,6.295266001,9.16515139,0.937936385
2025,2263,93,1558,212,87,57,565,584,366,24.44444444,58,2057.5,68,673,696,500,149,1202,7.091742115,4.465908119,5.902633333,3.196402969,5.356586275,-4.043051268,8.43901541,7.629246933,6.295266001,8.246211251,0.937393284
2026,2264,101,1584,201,61,69,744,524,337,18.33333333,58,2057.5,82,693.5,624,500,149,1253,7.133295955,4.110873864,5.82008293,2.908720897,5.303304908,-4.234106505,8.813438495,7.629246933,6.295266001,9.055385138,0.948405253
2027,2265,60,1281.5,149,57,49,656,530,226,21.66666667,58,1385,53,708,572,500,149,1026.5,6.933910236,4.043051268,5.420534999,3.075774981,5.003946306,-3.891820298,7.940583827,7.233455419,6.295266001,7.280109889,0.912516824
2028,2266,70,1581,187,120,12,643,308,307,25.55555556,58,2057.5,15,789,378,500,149,1262,7.140453043,4.787491743,5.726847748,3.240854732,5.231108617,-2.48490665,5.416100402,7.629246933,6.295266001,3.872983346,0.923154026
2029,2268,48,1662,192,109,47,475,345,254,18.88888889,58,2057.5,58,587,427,500,149,1314,7.180831199,4.691347882,5.537334267,2.93857386,5.257495372,-3.850147602,8.120886021,7.629246933,6.295266001,7.615773106,0.930781759
2030,2269,50,1448,167,97,46,414,374,231,14.44444444,58,2057.5,57,516,466,430,149,1138,7.037027615,4.574710979,5.442417711,2.670309873,5.117993812,-3.828641396,8.086102536,7.629246933,6.063785209,7.549834435,0.941149842
2031,2270,36,1579,184,83,38,438,388,213,30,58,2057.5,47,542,480,500,149,1274,7.149916836,4.418840608,5.361292166,3.401197382,5.214935758,-3.63758616,7.700295203,7.629246933,6.295266001,6.8556546,0.87654321
2032,2271,42,1393,161,59,14,414,434,112,30,58,1504,15,447,469,419,149,1159,7.055312843,4.077537444,4.718498871,3.401197382,5.081404365,-2.63905733,5.416100402,7.315883505,6.03787092,3.872983346,0.788732394
2033,2272,90,1624,185,94,50,502,281,225,35.55555556,58,1742,54,539,301,428,149,1295,7.166265974,4.543294782,5.416100402,3.571096418,5.220355825,-3.912023005,7.977968093,7.462789157,6.059123196,7.348469228,0.863539446
2034,2273,75,1643,163,94,42,470,368,281,37.77777778,58,2057.5,49,544,426,383,84,1344,7.203405521,4.543294782,5.638354669,3.63172104,5.093750201,-3.737669618,7.783640596,7.629246933,5.948034989,7,0.881491809
2035,2274,88,1655,216,109,45,363,625,220,42.77777778,58,2057.5,52,420,723,353,125,1285,7.158513997,4.691347882,5.393627546,3.756018757,5.375278408,-3.80666249,7.902487437,7.629246933,5.866468057,7.211102551,0.837209302
2036,2275,68,1482,140,45,12,330,530,191,41.11111111,58,2057.5,15,399,641,390,129,1285,7.158513997,3.80666249,5.252273428,3.716278428,4.941642423,-2.48490665,5.416100402,7.629246933,5.966146739,3.872983346,0.822881762
2037,2276,51,1391,163,77,9,328,805.8694409,202,36.66666667,58,1645,11,388,1092,380,131,1142,7.04053639,4.343805422,5.308267697,3.601868077,5.093750201,-2.197224577,4.795790546,7.405495663,5.940171253,3.31662479,0.846368715
2038,2277,79,1359,184,69,25,361,755.3381108,209,51.11111111,58,1430,26,380,1092,323,87,1081,6.985641818,4.234106505,5.342334252,3.934001912,5.214935758,-3.218875825,6.516193076,7.265429723,5.777652323,5.099019514,0.803502777
2039,2278,61,1319,147,89,21,411,873.2445477,170,50,58,1388,22,432,1092,288,87,1062,6.967909202,4.48863637,5.135798437,3.912023005,4.990432587,-3.044522438,6.182084907,7.235619141,5.66296048,4.69041576,0.772727273
2040,2279,56,1281.5,148,75,11,390,810.0803851,119,45.55555556,58,1394,12,421,1092,294,99,1047.5,6.954161652,4.317488114,4.779123493,3.818932582,4.997212274,-2.397895273,4.9698133,7.239932591,5.683579767,3.464101615,0.723160027
2041,2280,55,1281.5,128,54,20,330,829.5560019,132,39.44444444,58,1303,21,349,1092,371,111,1079.5,6.98425325,3.988984047,4.882801923,3.674893212,4.852030264,-2.995732274,6.089044875,7.172424577,5.916202063,4.582575695,0.76992871
2042,2281,52,1281.5,141,60,18,297,802.1848648,158,51.11111111,58,1222,19,312,1092,367,72,1062.5,6.968379901,4.094344562,5.062595033,3.934001912,4.94875989,-2.890371758,5.888877958,7.10824414,5.905361848,4.358898944,0.755579171
2043,2282,58,1324,158,60,16,605,820.0813775,172,63.88888889,58,1411,17,645,1092,342,96,1090,6.993932975,4.094344562,5.147494477,4.157145463,5.062595033,-2.772588722,5.666426688,7.252053952,5.834810737,4.123105626,0.729156854
2044,2283,67,1281.5,177,74,16,694,615,190,32.77777778,58,1365,17,735,651,272,115,1014.5,6.922151159,4.304065093,5.247024072,3.489750779,5.176149733,-2.772588722,5.666426688,7.218909708,5.605802066,4.123105626,0.85286783
2045,2284,82,1408,216,94,28,644,707,190,82.22222222,58,1531,30,700,769,285,115,1070,6.975413927,4.543294782,5.247024072,4.409425609,5.375278408,-3.33220451,6.802394763,7.333676396,5.65248918,5.477225575,0.697959184
2046,2285,67,1446,201,82,29,538,656,204,81.11111111,58,1531,31,570,695,288,120,1134,7.033506484,4.406719247,5.318119994,4.395819957,5.303304908,-3.36729583,6.867974409,7.333676396,5.66296048,5.567764363,0.715510522
2047,2286,55,1327,164,78,16,487,619,185,93.33333333,58,1433,17,526,669,237,122,1069,6.974478911,4.356708827,5.220355825,4.536177315,5.099866428,-2.772588722,5.666426688,7.267525428,5.468060141,4.123105626,0.664670659
2048,2287,86,1322,215,69,35,471,654,216,116.6666667,58,1400,37,499,692,253,115,1003,6.910750788,4.234106505,5.375278408,4.759320866,5.370638028,-3.555348061,7.221835825,7.244227516,5.533389489,6.08276253,0.649298597
2049,2288,76,1373,168,97,21,484,697,172,152,58,1454,22,512,738,249,115,1087,6.991176887,4.574710979,5.147494477,5.023880521,5.123963979,-3.044522438,6.182084907,7.282073658,5.517452896,4.69041576,0.530864198
2050,2289,64,1281.5,164,78,26,355,689,193,94.44444444,58,1371,28,376,730,289,131,1013.5,6.921164966,4.356708827,5.262690189,4.548011772,5.099866428,-3.258096538,6.66440902,7.22329568,5.666426688,5.291502622,0.671434094
2051,2290,87,1355,169,99,28,383,695,169,76.66666667,58,1444,30,408,741,236,163,1059,6.965080346,4.59511985,5.129898715,4.33946702,5.129898715,-3.33220451,6.802394763,7.275172319,5.463831805,5.477225575,0.687924016
2052,2292,64,1389,193,61,21,359,494,175,55.55555556,58,1642,25,425,584,257,132,1114,7.01571242,4.110873864,5.164785974,4.017383521,5.262690189,-3.044522438,6.43775165,7.40367029,5.549076085,5,0.759036145
2053,2293,79,1672,250,101,34,392,509,133,120,58,1759,36,412,535,269,143,1287,7.160069208,4.615120517,4.890349128,4.787491743,5.521460918,-3.526360525,7.167037877,7.472500745,5.59471138,6,0.5256917
2054,2294,92,1731,275,93,88,404,479,100,100,58,2057.5,93,428,507,232,138,1275,7.150701458,4.532599493,4.605170186,4.605170186,5.616771098,-4.477336814,9.065198986,7.629246933,5.446737372,9.643650761,0.5
2055,2295,89,1719,295,93,113,470,447,77,66,58,2057.5,119,494,470,251,128,1218,7.104965448,4.532599493,4.343805422,4.189654742,5.686975356,-4.727387819,9.558246986,7.629246933,5.525452939,10.90871211,0.538461538
2056,2296,84,1675,290,80,67,464,472,94,65,58,1774,71,491,500,244,149,1238,7.121252453,4.382026635,4.543294782,4.17438727,5.669880923,-4.204692619,8.525359754,7.480992163,5.497168225,8.426149773,0.591194969
2057,2297,68,1633,284,92,70,402,440,90,90,58,1718,74,423,463,201,170,1187,7.079184395,4.521788577,4.49980967,4.49980967,5.648974238,-4.248495242,8.608130186,7.448916103,5.303304908,8.602325267,0.5
2058,2298,82,1686,309,85,115,472,438,74,54,58,2057.5,122,500,464,216,165,1177,7.070724107,4.442651256,4.304065093,3.988984047,5.733341277,-4.744932128,9.608042089,7.629246933,5.375278408,11.04536102,0.578125
2059,2300,97,1535,280,84,89,512,541,116,86.66666667,58,1625,94,542,573,226,180,1082,6.986566459,4.430816799,4.753590191,4.462069342,5.634789603,-4.48863637,9.086589565,7.393263095,5.420534999,9.695359715,0.572368421
2060,2301,100,1583,307,74,119,598,461,86,48.33333333,58,1665,125,629,485,160,141,1083,6.987490247,4.304065093,4.454347296,3.878121454,5.726847748,-4.779123493,9.656627475,7.417580402,5.075173815,11.18033989,0.640198511
2061,2302,83,1672,330,90,107,522,485,77,72.77777778,58,1782,114,556,517,185,159,1145,7.043159916,4.49980967,4.343805422,4.287410658,5.799092654,-4.672828834,9.472396897,7.485491608,5.220355825,10.67707825,0.514094955
2062,2303,97,1822,320,94,109,504,522,76,85.55555556,58,2057.5,115,530,549,193,185,1299,7.169350017,4.543294782,4.33073334,4.449165938,5.768320996,-4.691347882,9.489864257,7.629246933,5.262690189,10.72380529,0.47042641
2063,2304,106,1635,371,78,63,454,500,120,88.88888889,58,1720,66,478,526,168,178,1123,7.023758955,4.356708827,4.787491743,4.48738715,5.916202063,-4.143134726,8.379309484,7.45007957,5.123963979,8.124038405,0.574468085
2064,2305,76,1543,323,54,80,442,541,97,88.88888889,58,1623,84,465,569,177,163,1086,6.9902565,3.988984047,4.574710979,4.48738715,5.777652323,-4.382026635,8.861633598,7.392031568,5.176149733,9.16515139,0.521817095
2065,2306,87,1573,271,65,60,414,559,105,98.33333333,58,1666,64,438,592,169,126,1177,7.070724107,4.17438727,4.65396035,4.588363068,5.602118821,-4.094344562,8.317766167,7.418180823,5.129898715,8,0.516393443
2066,2307,101,1675,311,79,110,415,566,73,93.88888889,58,1774,116,439,599,176,149,1175,7.069023427,4.369447852,4.290459441,4.54211205,5.739792912,-4.700480366,9.507180382,7.480992163,5.170483995,10.77032961,0.437416778
2067,2308,101,1628,301,62,90,425,548,75,115.5555556,58,1713,95,447,576,171,140,1175,7.069023427,4.127134385,4.317488114,4.749751415,5.707110265,-4.49980967,9.107753783,7.446001498,5.141663557,9.746794345,0.393586006
2068,2309,92,1635,349,63,93,465,607,73,71.11111111,58,1720,98,489,639,162,141,1130,7.029972912,4.143134726,4.290459441,4.264243599,5.855071922,-4.532599493,9.169934957,7.45007957,5.087596335,9.899494937,0.506553585
2069,2310,85,1623,278,70,99,405,599,82,92.22222222,58,1707,104,426,630,173,134,1176,7.069874128,4.248495242,4.406719247,4.524201123,5.627621114,-4.59511985,9.288781798,7.442492723,5.153291594,10.19803903,0.470663265
2070,2311,76,1654,309,79,98,442,528,59,69.44444444,58,1774,105,474,566,213,156,1168,7.063048163,4.369447852,4.077537444,4.240527072,5.733341277,-4.584967479,9.3079207,7.480992163,5.361292166,10.24695077,0.459342561
2071,2312,97,1695,352,66,104,503,599,47,78.88888889,58,2057.5,110,533,634,187,148,1173,7.067319849,4.189654742,3.850147602,4.368040393,5.863631176,-4.644390899,9.400960732,7.629246933,5.231108617,10.48808848,0.373345102
2072,2313,89,1603,282,65,126,507,646,103,93.88888889,58,1697,133,537,684,184,142,1130,7.029972912,4.17438727,4.634728988,4.54211205,5.641907071,-4.836281907,9.780698256,7.436617265,5.214935758,11.53256259,0.523137698
2073,2314,103,1569,269,59,74,572,575,50,118.8888889,58,1661,78,606,609,181,155,1167,7.062191632,4.077537444,3.912023005,4.77818935,5.59471138,-4.304065093,8.713417653,7.41517511,5.198497031,8.831760866,0.296052632
2074,2315,112,1530,297,73,63,580,533,75,95,58,1609,66,610,561,178,144,1097,7.00033446,4.290459441,4.317488114,4.553876892,5.693732139,-4.143134726,8.379309484,7.383368147,5.18178355,8.124038405,0.441176471
2075,2316,110,1594,272,76,74,450,461,42,105.5555556,58,1677,78,473,485,159,193,1172,7.06646697,4.33073334,3.737669618,4.659237407,5.605802066,-4.304065093,8.713417653,7.424761762,5.068904202,8.831760866,0.284638554
2076,2319,102,1481,275,58,84,550,558,60,52.77777778,58,1538,87,571,579,128,173,1064,6.96979067,4.060443011,4.094344562,3.966090227,5.616771098,-4.430816799,8.931816237,7.33823815,4.852030264,9.327379053,0.532019704
2077,2320,94,1538,247,68,121,644,538,29,90.55555556,58,1618,127,677,566,134,178,1102,7.00488199,4.219507705,3.36729583,4.505963536,5.509388337,-4.795790546,9.688374173,7.388946098,4.8978398,11.26942767,0.242565056
2078,2321,89,1469,250,61,110,625,548,25,55,58,1545,116,657,576,124,145,1048,6.954638865,4.110873864,3.218875825,4.007333185,5.521460918,-4.700480366,9.507180382,7.342779189,4.820281566,10.77032961,0.3125
2079,2322,101,1592,296,57,107,599,507,18,57.22222222,58,1675,113,630,533,149,157,1132,7.031741259,4.043051268,2.890371758,4.046942323,5.690359454,-4.672828834,9.454775637,7.423568444,5.003946306,10.63014581,0.23929099
2080,2323,83,1433,270,53,108,642,640,24,64.44444444,58,1517,114,680,678,138,182,1002,6.909753282,3.970291914,3.17805383,4.165803526,5.598421959,-4.682131227,9.472396897,7.324489979,4.927253685,10.67707825,0.271356784
2081,2324,85,1477,242,60,100,599,518,32,32,58,1554,105,630,545,131,197,1075,6.980075941,4.094344562,3.465735903,3.465735903,5.488937726,-4.605170186,9.3079207,7.348587531,4.875197323,10.24695077,0.5
2082,2325,93,1458,260,57,102,565,504,35,34,58,1534,107,594,530,148,167,1039,6.946013991,4.043051268,3.555348061,3.526360525,5.560681631,-4.624972813,9.345657669,7.335633982,4.997212274,10.34408043,0.507246377
2083,2326,87,1551,296,59,147,604,649,19,23,58,1632,155,635,683,145,169,1049,6.955592608,4.077537444,2.944438979,3.135494216,5.690359454,-4.990432587,10.08685023,7.397561536,4.976733742,12.4498996,0.452380952
2084,2327,76,1597,300,61,125,612,616,66,48,58,1680,131,644,648,154,187,1111,7.01301579,4.110873864,4.189654742,3.871201011,5.703782475,-4.828313737,9.750394646,7.426549072,5.036952602,11.44552314,0.578947368
2085,2328,72,1446,240,38,150,482,628,67,62,58,1521,158,507,661,154,160,1018,6.925595197,3.63758616,4.204692619,4.127134385,5.480638923,-5.010635294,10.12519007,7.327123292,5.036952602,12.56980509,0.519379845
2086,2329,80,1518,246,52,130,529,654,43,37,58,1597,137,556,688,141,181,1090,6.993932975,3.951243719,3.761200116,3.610917913,5.505331536,-4.86753445,9.839961852,7.375882148,4.94875989,11.70469991,0.5375
2087,2330,92,1575,247,45,139,519,707,61,46,58,1657,146,546,744,138,177,1144,7.042286172,3.80666249,4.110873864,3.828641396,5.509388337,-4.934473933,9.967213243,7.412764017,4.927253685,12.08304597,0.570093458
2088,2331,76,1442,227,41,117,561,670,46,45,58,1517,123,590,705,160,171,1057,6.963189986,3.713572067,3.828641396,3.80666249,5.424950017,-4.762173935,9.624368711,7.324489979,5.075173815,11.09053651,0.505494505
2089,2332,75,1506,257,52,124,510,786,68,56,58,1584,130,536,1092,154,166,1073,6.978213743,3.951243719,4.219507705,4.025351691,5.549076085,-4.820281566,9.735068901,7.367708572,5.036952602,11.40175425,0.548387097
2090,2333,90,1385,224,50,145,527,833,50,37,58,1457,153,554,1092,148,160,966,6.873163834,3.912023005,3.912023005,3.610917913,5.411646052,-4.976733742,10.06087584,7.284134806,4.997212274,12.36931688,0.574712644
2091,2334,84,1511,248,54,108,520,784,48,29,58,1589,114,547,1092,175,174,1101,7.003974137,3.988984047,3.871201011,3.36729583,5.513428746,-4.682131227,9.472396897,7.370860167,5.164785974,10.67707825,0.623376623
2092,2335,84,1528,221,31,137,515,846,86,41,58,1528,137,515,1092,132,170,1139,7.037905963,3.433987204,4.454347296,3.713572067,5.398162702,-4.919980926,9.839961852,7.33171497,4.882801923,11.70469991,0.677165354
2093,2336,93,1540,231,66,128,458,915,77,42,58,1540,128,458,1092,147,136,1115,7.016609684,4.189654742,4.343805422,3.737669618,5.442417711,-4.852030264,9.704060528,7.339537695,4.990432587,11.3137085,0.647058824
2094,2337,93,1531,240,53,109,427,925,73,51,58,1531,109,427,1092,172,147,1129,7.029087564,3.970291914,4.290459441,3.931825633,5.480638923,-4.691347882,9.382695764,7.333676396,5.147494477,10.44030651,0.588709677
2095,2338,80,1424,235,46,110,480,887,101,52,58,1433,111,483,1092,131,153,1033,6.940222469,3.828641396,4.615120517,3.951243719,5.459585514,-4.700480366,9.419060403,7.267525428,4.875197323,10.53565375,0.660130719
2096,2339,83,1377,196,61,108,345,977,144,61,58,1377,108,345,1092,145,166,1012,6.91968385,4.110873864,4.9698133,4.110873864,5.278114659,-4.682131227,9.364262454,7.227662499,4.976733742,10.39230485,0.702439024
2097,2340,102,1471,226,40,116,446,925,103,54,58,1480,117,449,1092,141,128,1089,6.993015123,3.688879454,4.634728988,3.988984047,5.420534999,-4.753590191,9.52434787,7.299797367,4.94875989,10.81665383,0.656050955
2098,2341,97,1383,227,48,73,378,897,110,45,58,1383,73,378,1092,140,135,1035,6.942156706,3.871201011,4.700480366,3.80666249,5.424950017,-4.290459441,8.580918882,7.232010332,4.941642423,8.544003745,0.709677419
2099,2342,87,1403,228,44,90,503,876,87,49,58,1403,90,503,1092,138,144,1041,6.947937069,3.784189634,4.465908119,3.891820298,5.429345629,-4.49980967,8.999619341,7.24636808,4.927253685,9.486832981,0.639705882
2100,2343,76,1497,218,51,113,569,961,117,47,58,1497,113,569,1092,150,159,1115,7.016609684,3.931825633,4.762173935,3.850147602,5.384495063,-4.727387819,9.454775637,7.311218384,5.010635294,10.63014581,0.713414634
2101,2344,90,1542,225,54,95,543,757,124,53,58,1542,95,543,757,142,155,1168,7.063048163,3.988984047,4.820281566,3.970291914,5.416100402,-4.553876892,9.107753783,7.340835554,4.955827058,9.746794345,0.700564972
2102,2345,78,1436,222,44,73,454,824,108,50,58,1491,76,471,1092,145,152,1097,7.00033446,3.784189634,4.682131227,3.912023005,5.402677382,-4.290459441,8.661466681,7.307202315,4.976733742,8.717797887,0.683544304
2103,2346,81,1418,240,35,75,531,796,100,46,58,1418,75,531,796,158,149,1068,6.97354302,3.555348061,4.605170186,3.828641396,5.480638923,-4.317488114,8.634976227,7.257002707,5.062595033,8.660254038,0.684931507
2104,2347,87,1501,217,46,84,534,757,173,62,58,1510,85,537,762,148,193,1154,7.050989447,3.828641396,5.153291594,4.127134385,5.379897354,-4.430816799,8.885302513,7.31986493,4.997212274,9.219544457,0.736170213
2105,2348,82,1527,239,46,81,444,649,116,49,58,1527,81,444,649,171,140,1161,7.057036982,3.828641396,4.753590191,3.891820298,5.476463552,-4.394449155,8.788898309,7.331060305,5.141663557,9,0.703030303
2106,2349,72,1432,243,57,63,512,860,123,55,58,1432,63,512,1092,174,163,1069,6.974478911,4.043051268,4.812184355,4.007333185,5.493061443,-4.143134726,8.286269453,7.266827348,5.159055299,7.937253933,0.691011236
2107,2350,83,1490,252,56,96,489,823,134,112,58,1490,96,489,1092,139,174,1086,6.9902565,4.025351691,4.8978398,4.718498871,5.529429088,-4.564348191,9.128696383,7.306531399,4.934473933,9.797958971,0.544715447
2108,2351,69,1351,263,44,79,420,713,97,42,58,1351,79,420,713,136,155,965,6.872128101,3.784189634,4.574710979,3.737669618,5.572154032,-4.369447852,8.738895705,7.208600338,4.912654886,8.888194417,0.697841727
2109,2352,86,1594,279,63,100,460,838,116,69,58,1594,100,460,1092,132,166,1152,7.049254841,4.143134726,4.753590191,4.234106505,5.631211782,-4.605170186,9.210340372,7.374001859,4.882801923,10,0.627027027
2110,2354,94,1487,251,71,79,602,786,140,71,58,2057.5,125,693.5,1092,130,172,1086,6.9902565,4.262679877,4.941642423,4.262679877,5.525452939,-4.369447852,9.656627475,7.629246933,4.86753445,11.18033989,0.663507109
2111,2355,92,1439,239,52,67,569,805,200,91,58,1439,67,569,805,124,169,1081,6.985641818,3.951243719,5.298317367,4.510859507,5.476463552,-4.204692619,8.409385239,7.271703707,4.820281566,8.185352772,0.687285223
